Code,Name,Description,Category,Price,Product_URL,Image_URL,Brand
734,"iPad Mini Retina Display 16GB Wi-Fi Grey Black","7.9"" | Dual-core 1.3 GHz Cyclone | 16GB | 1GB RAM | Wi-Fi | iOS 7","iPad Clearance Sale",475.00,http://www.wireless1.com.au/ipad-clearance-sale/ipad-mini-retina-display-16gb-wifi-grey-black,http://www.wireless1.com.au/media/catalog/product/i/p/ipadmini_retina_grey_1__1.jpg,Apple
735,"iPad Air Wi-Fi 16GB Space Grey","9.7"" | Dual-core 1.3 GHz Cyclone | 16GB | 1GB RAM | Wi-Fi | iOS 7","iPad Clearance Sale",574.00,http://www.wireless1.com.au/ipad-clearance-sale/ipad-air-wifi-16gb-space-grey,http://www.wireless1.com.au/media/catalog/product/i/p/ipad_air_grey_1_.jpg,Apple
736,"Apple iPad Mini WIFI-4G 16GB White","7.9"" | Dual-core 1 GHz Cortex-A9 | 16GB | 512MB RAM | Wi-Fi + 4G | iOS 7","iPad Clearance Sale",499.00,http://www.wireless1.com.au/ipad-clearance-sale/apple-ipad-mini-wifi-4g-16gb-white,http://www.wireless1.com.au/media/catalog/product/i/p/ipadminiwhite_01.jpg,Apple
737,"Apple iPad 4th 32GB Wi-Fi + 4G White","9.7"" Retina | Dual-core A6X chip 1.4 GHz | 16 GB | 1GB RAM | Wi-Fi + 4G | iOS 7","iPad Clearance Sale",545.00,http://www.wireless1.com.au/ipad-clearance-sale/apple-ipad-4th-32gb-wifi-4g-white,http://www.wireless1.com.au/media/catalog/product/1/0/10656497-1357574262-381315.jpg,Apple
738,"Rapoo 1090P 5G Wireless Mouse Grey","5GHz Wireless | Approx 9-month battery life","Mice &amp; Mouse Mats",9.90,http://www.wireless1.com.au/accessories/desktop-accessories/mice/rapoo-1090p-5g-wireless-optical-keyboard-mouse,http://www.wireless1.com.au/media/catalog/product/1/0/1090a.jpg,Rapoo
739,"Rapoo H8030 2.4GHz Wireless Headset Mic Black","2.4Ghz Wireless | Noise-proof microphone",Headsets,39.00,http://www.wireless1.com.au/audio/audio/rapoo-h8030-wireless-stereo-headset-black,http://www.wireless1.com.au/media/catalog/product/h/8/h8030black.jpg,Rapoo
740,"Rapoo H8030 2.4GHz Wireless Headset Mic Blue","2.4Ghz Wireless | Noise-proof microphone",Headsets,39.00,http://www.wireless1.com.au/audio/audio/rapoo-h8030-wireless-stereo-headset-blue,http://www.wireless1.com.au/media/catalog/product/h/8/h8030blue.jpg,Rapoo
741,"Rapoo H3070 Wireless Headphone 3.5mm Audio Blue","Reliable 2.4G wireless connection up to 8 meters | Hidden omni-directional microphone",Headphones,45.00,http://www.wireless1.com.au/audio/audio/rapoo-h3070-wireless-stereo-headset-blue,http://www.wireless1.com.au/media/catalog/product/3/0/3070blue.jpg,Rapoo
742,"Creative SBS-A550 Gaming Speaker 5.1","Creative SBS-A550 Gaming Speaker 5.1, DSE design louder and deeper playback - IFP Image Focusing Plate - adjustable bass - wired remote",Speakers,69.00,http://www.wireless1.com.au/audio/audio/creative-sbs-a550-speakers-5-1,http://www.wireless1.com.au/media/catalog/product/a/5/a550.jpg,Creative
745,"Razer BlackWidow Expert 2014 Gaming Keyboard ( RZ-BW-EXPERT-T2-V2 )","New Razer Mechanical Switches | Longer lasting | 10 key rollover",Keyboards,109.00,http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/razer-blackwidow-expert-2014-mechanical-gaming-keyboard,http://www.wireless1.com.au/media/catalog/product/b/l/blackwidow-expert-2013_1__3.jpg,Razer
746,"Razer Orbweaver Elite Mechanical Gaming Keypad ( RZ-ORBWEAVER )","Mechanical Keys | 20 fully programmable keys | Adjustable ",Keyboards,119.00,http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/razer-orbweaver-keypad-mechanical-elite,http://www.wireless1.com.au/media/catalog/product/o/r/orbweaver0.jpg,Razer
747,"Jabra Vox In-Ear Headset","Maximum space for powerful sound and strong bass",Earphones,85.00,http://www.wireless1.com.au/audio/audio/jabra-hsc013-vox-headphones,http://www.wireless1.com.au/media/catalog/product/j/a/jabar0.jpg,Jabra
768,"Asus S550CA-CJ132H Refurbished Laptop","Intel Core i5-3337U 1.8GHz | 15.6 (1366x768) | 4 GB RAM | 750GB HDD | Windows 8",Refurbished,549.00,http://www.wireless1.com.au/laptops/laptop-type/refurbished/asus-s550ca-cj132h-refurbished-laptop,http://www.wireless1.com.au/media/catalog/product/s/5/s550ca-cj132h_1_.jpg,Asus
781,"Asus H100TA-DK004H Refurbished Laptop","Intel Atom 1.33GHz | 10.1"" (1366x768) | 2 GB RAM | 64 GB eMMc | No Microsoft Office | Windows 8.1","Oz-Bargain Stunner Deals",375.00,http://www.wireless1.com.au/ozbargain-specials/asus-h100ta-dk004h-refurbished-laptop,http://www.wireless1.com.au/media/catalog/product/h/1/h100ta-dk004_1_.jpg,Asus
794,"Asus TF300T-1K088A Refurbished Tablet","10.1"" LED HD | Tegra 3 Quad-Core 1.3GHz | 32GB | 1GB RAM | Wi-Fi | Android 4.0",Refurbished,299.00,http://www.wireless1.com.au/tablets/tablet-type/refurbished/asus-tf300t-1k088a-refurbished-tablet,http://www.wireless1.com.au/media/catalog/product/t/f/tf300bluew1.jpg,Asus
795,"TP-Link TL-PB10400 10400MAH Power Bank","10400mAh of capacity | Dual USB ports let you quickly charge two devices simultaneously | Compatible with 5V input USB-charged devices like iPhones, iPads and Android smartphones",Chargers,49.00,http://www.wireless1.com.au/accessories/mobile-phone-accessories/chargers/tp-link-power-bank-10400mah-mobile-samsung-iphone,http://www.wireless1.com.au/media/catalog/product/p/o/powerbank0.jpg,TP-Link
801,"Razer Taipan Expert Ambidextrous Laser Game Mouse ( RZ-TAIPAN )","8200dpi 4G laser sensor | Improved ambidextrous ergonomics|",,69.00,http://www.wireless1.com.au/razer-taipan-expert-ambidextrous-laser-game-mouse,http://www.wireless1.com.au/media/catalog/product/t/a/taipan-ambi_1__1.jpg,Razer
802,"TP-Link TL-WPA4220KIT 300MBPS AV500 Wi-Fi Extender","This Powerline Adapter Kit is HomePlug AV compliant | Data speeds of up to 500Mbps | Ethernet 10/100Mbps | Range of up to 300m","Wireless Range Extenders",125.00,http://www.wireless1.com.au/networking/networking-products/tp-link-tl-wpa4220kit-300mbps-av500-wifi-extender,http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-wpa4220kit_1_.jpg,TP-Link
803,"TP-Link TL-SG1008P 8-Port Gigabit POE Switch"," 8 x Gigabit LAN ports | 4-Port PoE | 16Gbps Backbound Bandwidth",Switches,98.00,http://www.wireless1.com.au/networking/networking-products/tp-link-tl-sg1008p-8-port-gigabit-poe-switch,http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-sg1008p_1_.jpg,TP-Link
804,"TP-Link TL-SF1008P 8-Port 10/100M POE Switch","This Switch is Unmanaged | 8 x 10/100Mbps LAN ports | IEEE 802.3x flow control",Switches,56.00,http://www.wireless1.com.au/networking/networking-products/tp-link-tl-sf1008p-8-port-10-100m-poe-switch,http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-sf1008p_1_.jpg,TP-Link
805,"TP-Link TL-SC3171G Wireless Day/night Surveillance Camera","Video Resolution up to 640 x 480 at 25fps | 12 infared LEDs | View Angles up to 48 degrees Horizontal &amp; 36 degrees Vertical | Up to 10X Digital Zoom","Security Cameras",139.00,http://www.wireless1.com.au/networking/networking-products/tp-link-wireless-day-night-surveillance-camera,http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-sc3171g_1_.jpg,TP-Link
806,"TP-Link TL-SC3130G Wireless 2-Way Audio Camera","Video Resolution up to 640 x 480 at 30fps | MPEG-4/MJPEG dual streams | View Angles up to 53 degrees Horizontal &amp; 40 degrees Vertical | Up to 10X Digital Zoom ","Security Cameras",99.00,http://www.wireless1.com.au/networking/networking-products/tp-link-tl-sc3130g-wireless-2-way-audio-camera,http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tl-sc3130g_1_.jpg,TP-Link
807,"TP-Link TL-SC2020N 150N Wireless IP Camera","Video Resolution up to 640 x 480 at 25fps | 150Mbps wireless N connectivity | MJPEG streams","Security Cameras",64.50,http://www.wireless1.com.au/networking/networking-products/tp-link-tl-sc2020n-150n-wireless-ip-camera,http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_sc2020n_1_.jpg,TP-Link
808,"TP-Link TG-3468 32-Bit PCIE Network Adapter","10/100/1000Mbps PCIe Adapter | 32-bit PCIe interface, saving the finite chassis space | Data rates of up to 20/200/2000Mbps (Full duplex)","Wireless Adaptors &amp; Dongles",11.50,http://www.wireless1.com.au/networking/networking-products/tp-link-tg-3468-32-bit-pcie-network-adapter,http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tg-3468_1_.jpg,TP-Link
809,"TP-Link TG-3269 TP-Link Gigabit LAN Card","10/100/1000Mbps PCI Adapter | Data rates of up to 20/200/2000Mbps (Full duplex)","Wireless Adaptors &amp; Dongles",6.90,http://www.wireless1.com.au/networking/networking-products/tp-link-tg-3269-tp-link-gigabit-lan-card,http://www.wireless1.com.au/media/catalog/product/t/p/tp-link_tg-3269.jpg,TP-Link
810,"NETGEAR JGS524E-200AJS ProSAFE Plus 24-Port Switch","This Switch is unmanaged | 24 x Gigabit LAN ports | up to 2000Mbps of dedicated bandwidth per port",Switches,161.70,http://www.wireless1.com.au/networking/networking-products/netgear-jgs524e-200ajs-prosafe-plus-24-port-switch,http://www.wireless1.com.au/media/catalog/product/n/e/netgear_jgs524e-200ajs_1_.jpg,Netgear
811,"NETGEAR GS116E ProSAFE 16-Port Gigabit Plus Switch","This Switch is Unmanaged | 16 x Gigabit LAN ports | Up to 2000Mbps of dedicated, non-blocking bandwidth per port | ",Switches,102.99,http://www.wireless1.com.au/networking/networking-products/netgear-gs116e-prosafe-16-port-gigabit-plus-switch,http://www.wireless1.com.au/media/catalog/product/n/e/netgear_gs116e_1_.jpg,Netgear
812,"Dlink DES-1008A 8-Port 10/100MBPS Switch","8 x 10/100Mbps ports | Gigabit Ethernet Data Transfer Rates of up to 200 Mbps (full duplex)",Switches,18.90,http://www.wireless1.com.au/networking/networking-products/dlink-des-1008a-8-port-10-100mbps-switch,http://www.wireless1.com.au/media/catalog/product/d/-/d-link_des-1008a_1_.jpg,D-Link
813,"SanDisk Cruzer Orbit 32GB USB 2.0 [ Flash Drive ]","Cruzer Orbit USB flash drive | 32GB","USB Sticks",20.00,http://www.wireless1.com.au/accessories/storage/usb-sticks/sandisk-cruzer-orbit-32gb-usb-2-0,http://www.wireless1.com.au/media/catalog/product/c/r/cruzer-orbit-_1_.jpg,SanDisk
814,"SanDisk 8GB Extreme Pro microSD [ Memory Card ]","Class 10 and UHS Speed Class 1 | 8GB Capacity | Read speeds up to 95MB/s","SD &amp; MicroSD Cards",27.00,http://www.wireless1.com.au/accessories/storage/sd-microsd-cards/sandisk-extreme-pro-8gb-micro-sd-card,http://www.wireless1.com.au/media/catalog/product/s/a/sandisk_extreme_pro_8gb.jpg,SanDisk
815,"Toshiba PSU8SA-00V00U Kira 13.3"" Ultrabook","Intel Core i5-4200U 1.6Ghz  | 13.3"" HD LED | 8GB RAM | 256GB SSD | Windows 8",Ultrabooks,"1,499.00",http://www.wireless1.com.au/laptops/laptop-type/toshiba-psu8sa-00v00u-kira-13-3-ultrabook,http://www.wireless1.com.au/media/catalog/product/t/o/toshiba_kira_1_.jpg,Toshiba
816,"Toshiba Satellite S70T-B005 17.3 inch Touch Laptop","Intel Core i7-4700HQ 2.4GHz | 17.3"" FHD | 8 GB RAM | 1TB HDD | AMD Radeon R9 M265X 2GB | Windows 8",Notebooks,"1,588.00",http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-s70t-b005-17-3-touch-laptop,http://www.wireless1.com.au/media/catalog/product/s/7/s70t-b005_1_.jpg,Toshiba
817,"Toshiba Satellite P50T-B00R 15.6 inch Touch Laptop","Intel Core i7 4700HQ 2.4Ghz | 15.6"" UHD Touch | 16GB RAM | 1TB HDD + 8GB SSD | AMD Radeon R9 M265X 2GB | Windows 8 ",Notebooks,"2,199.00",http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-p50t-b00r-15-6-inch-touch-laptop,http://www.wireless1.com.au/media/catalog/product/p/5/p50t-b00r_1_.jpg,Toshiba
818,"Toshiba Satellite S40-B005 14 inch Ultrathin Laptop","Intel Core i5-4200U 1.6Ghz | 14"" LED HD | 4GB RAM | 500GB HDD | Windows 8",Notebooks,999.00,http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-s40-b005-14-ultrathin-laptop,http://www.wireless1.com.au/media/catalog/product/s/4/s40-b005_1_.jpg,Toshiba
819,"Toshiba X70-A00U","Intel Core i7-4700MQ 2.4GHz | 17.3"" FHD LED | 32GB RAM | 2TB HDD + 256GB SSD | Nvidia GeForce GTX 770M 3GB | Windows 8",Notebooks,"2,799.00",http://www.wireless1.com.au/laptops/laptop-type/toshiba-x70-a00u,http://www.wireless1.com.au/media/catalog/product/q/o/qosmio-x70_1__2.jpg,Toshiba
820,"Toshiba Satellite P70-A0LX 17.3 inch FHD Laptop","Intel Core i7 4700MQ 2.4GHz | 17.3"" LED FHD | 16GB RAM | 1TB HDD + 8GB SSD | Nvidia GeForce GT 740M 2GB | Windows 8",Notebooks,"1,869.00",http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-p70-a0lx-17-3-fhd-laptop,http://www.wireless1.com.au/media/catalog/product/p/7/p70-a0lx_1_.jpg,Toshiba
821,"Toshiba Satellite L50T-B00R 15.6 inch Touch Laptop","Intel Core i5-4200U 1.6GHz | 15.6"" HD | 4GB RAM | 750GB HDD | Windows 8",Notebooks,898.00,http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-l50t-b00r-15-6-touch-laptop,http://www.wireless1.com.au/media/catalog/product/l/5/l50t-b00r_1_.jpg,Toshiba
822,"Toshiba Satellite L50-B05U 15.6 inch Laptop","Intel Core i7 4500U 1.8GHz | 15.6 LED HD | 4GB RAM | 750GB HDD | Windows 8",Notebooks,969.00,http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-l50-b05u-15-6-laptop,http://www.wireless1.com.au/media/catalog/product/l/5/l50-b05u_1_.jpg,Toshiba
823,"Toshiba Satellite C50-B00G 15.6 inch Laptop","Intel Core i5-4200U 1.6GHz | 15.6"" HD | 4 GB RAM | 500GB HDD | Windows 8",Notebooks,789.00,http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-c50-b00g-15-6-laptop,http://www.wireless1.com.au/media/catalog/product/c/5/c50-b00g_1_.jpg,Toshiba
825,"Asus V551LB-CJ162H","Intel Core i5-4200U 1.6GHz | 15.6""  Touch HD | 4GB RAM | 750GB + 24GB SSD | Nvidia GeForce GT 740M 2GB | Windows 8",Notebooks,"1,299.00",http://www.wireless1.com.au/laptops/laptop-type/asus-v551lb-cj162h,http://www.wireless1.com.au/media/catalog/product/v/5/v551lb-cj162h_1_.jpg,Asus
827,"Asus UX32LA-R3055H 13.3 inch Ultrabook Brand New","Intel Core i5-4200U 1.6GHz | 13.3"" HD | 4 GB RAM | 1TB HDD | Windows 8",Ultrabooks,"1,159.00",http://www.wireless1.com.au/laptops/laptop-type/asus-ux32la-r3055h-13-3-inch-ultrabook,http://www.wireless1.com.au/media/catalog/product/u/x/ux32la-r3055h_1_.jpg,Asus
828,"Asus S551LN-CJ202H 15.6 inch Touch Screen Laptop","Intel Dual-Core i7-4500U 1.8GHz | 15.6"" LED HD Touch | 4GB RAM | 1TB HDD | Nvidia GeForce GT 840M 2GB | Windows 8",Notebooks,"1,299.00",http://www.wireless1.com.au/laptops/laptop-type/asus-s551ln-cj202h-15-6-inch-touch-screen-laptop,http://www.wireless1.com.au/media/catalog/product/s/5/s551ln-cj202h_1_.jpg,Asus
829,"Asus S551LB-CJ150H 15.6 inch Touch Screen Laptop","Intel Core i7-4500U 1.8GHz | 15.6"" HD Touch | 8GB RAM | 1TB HDD | NVIDIA GeForce GT 740M 2GB | Windows 8",Notebooks,"1,149.00",http://www.wireless1.com.au/laptops/laptop-type/asus-s551lb-cj150h-15-6-inch-touch-screen-laptop,http://www.wireless1.com.au/media/catalog/product/s/5/s551lb-cj150h_3_.jpg,Asus
830,"Asus S551LA-CJ208H Laptop","Intel Core i5-4200U 1.6Ghz | 15.6"" HD Touch | 4GB RAM | 1TB HDD | Windows 8",Notebooks,999.00,http://www.wireless1.com.au/laptops/laptop-type/asus-s551la-cj208h-laptop,http://www.wireless1.com.au/media/catalog/product/s/5/s551la-cj208h_1_.jpg,Asus
831,"Asus S550CA-CJ017H","Intel Core i5-3317U 1.7GHz | 15.6"" Touch HD | 4GB RAM | 750GB HDD + 24GB SSD | Windows 8",Notebooks,788.00,http://www.wireless1.com.au/laptops/laptop-type/asus-s550ca-cj017h,http://www.wireless1.com.au/media/catalog/product/s/5/s550ca-cj017h_1_.jpg,Asus
832,"Asus N550JK-CN149H 15.6 inch Laptop","Intel Core i7 4700HQ 2.4GHz | 15.6 LED FHD | 16GB RAM | 1TB HDD | Nvidia GeForce GTX850M 4GB | Windows 8",Notebooks,"1,459.00",http://www.wireless1.com.au/laptops/laptop-type/asus-n550jk-cn149h-15-6-inch-laptop,http://www.wireless1.com.au/media/catalog/product/n/5/n550jk-cn149h_1_.jpg,Asus
833,"Asus G750JS-T4019H Gaming Laptop","Intel Core i7-4700HQ 2.4GHz | 17.3"" FHD | 16GB RAM | 1.5TB HDD + 256GB SSD | NVIDIA GeForce GTX870M | Windows 8",Notebooks,"2,349.00",http://www.wireless1.com.au/laptops/laptop-type/asus-g750js-t4019h-gaming-laptop,http://www.wireless1.com.au/media/catalog/product/g/7/g750js-t4019h_1_.jpg,Asus
834,"Asus F551MA-SX063H 15.6 inch Laptop","Intel Pentium N3520 2.17GHz | 15.6"" HD | 4GB RAM | 500GB HDD | Windows 8",Notebooks,459.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f551ma-sx063h-15-6-inch-laptop,http://www.wireless1.com.au/media/catalog/product/f/5/f551ma-sx063h_1_.jpg,Asus
835,"Asus F551CA-SX079H 15.6 inch Laptop","Intel Core i3-3217U 1.8GHz | 15.6"" LED HD | 4GB RAM | 500GB HDD | Windows 8",Notebooks,539.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f551ca-sx079h-15-6-inch-laptop,http://www.wireless1.com.au/media/catalog/product/f/5/f551ca-sx079h_1_.jpg,Asus
836,"Asus F551CA-SX040H Laptop 15.6 inch","Intel Pentium 2117U 1.8GHz | 15.6"" LED | 4GB RAM | 500GB HDD |Windows 8",Notebooks,495.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f551ca-sx040h-laptop-15-6-inch,http://www.wireless1.com.au/media/catalog/product/f/5/f551ca-sx040h_1_.jpg,Asus
837,"Asus F550LC-XO110H","Intel Core i7-4500U 1.8GHz | 15.6"" HD | 4GB RAM | 1TB HDD | V2G Nvidia GeForce GT720M | Windows 8",Notebooks,869.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f550lc-xo110h,http://www.wireless1.com.au/media/catalog/product/f/5/f550lc-xo110h_1__1.jpg,Asus
838,"Asus F550LC-XO009H 15.6 inch Laptop","Intel Core i5-4200U 1.6GHz | 15.6"" HD | 4GB RAM | 750GB HDD | Windows 8",Notebooks,799.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f550lc-xo009h-15-6-inch-laptop,http://www.wireless1.com.au/media/catalog/product/f/5/f550lc-xo009h_1_.jpg,Asus
839,"Asus F550LA-XO261G 15.6 inch Windows 8 Pro Laptop","Intel Core i5-4200U 1.6GJz | 15.6"" HD | 4GB RAM | 1TB HDD | Windows 8",Notebooks,899.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f550la-xo261g-15-6-inch-win8-pro-laptop,http://www.wireless1.com.au/media/catalog/product/f/5/f550la-xo261g_1__2.jpg,Asus
840,"Asus F550LA-XO005H 15.6 inch Notebook","Intel Core i5-4200U 1.6GHz | 15.6"" HD | 4GB RAM | 750GB HDD | Windows 8",Notebooks,699.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f550la-xo005h-15-6-inch-notebook,http://www.wireless1.com.au/media/catalog/product/f/5/f550la-xo005h_1_.jpg,Asus
841,"Asus F550CC-XO069H Notebook","Intel Core i7-3537U 2.0GHz | 15.6"" LED | 4GB RAM | 750GB HDD | nVidia GeForce GT 720M 2 GB | Windows ",Notebooks,888.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f550cc-xo069h-notebook,http://www.wireless1.com.au/media/catalog/product/i/m/image1_2_1.jpg,Asus
842,"Asus F451MA-VX073H 14 inch Notebook","Intel Celeron N2920 1.9GHz | 14"" HD | 4GB RAM | 1TB HDD | Windows 8",Notebooks,569.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f451ma-vx073h-14-inch-notebook,http://www.wireless1.com.au/media/catalog/product/f/4/f451ma-vx073h_1_.jpg,Asus
843,"Asus F102BA-DF038H 10.1 inch Laptop","AMD A4-1200 1GHz | 10.1"" HD Touch (1366 X 768) | 4GB RAM | 320GB HDD | Windows 8",Notebooks,369.00,http://www.wireless1.com.au/laptops/laptop-type/asus-f102ba-df038h-10-1-inch-laptop,http://www.wireless1.com.au/media/catalog/product/f/1/f102ba-df038h_1_.jpg,Asus
844,"STM Stash IPAD/D10 Shoulder Bag Black","Stylish and super organised iPad or 10"" tablet shoulder bag | High density foam padded device section | Comfortable, tuck-away grab handles","Bags &amp; Sleeves",39.00,http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-stash-ipad-d10-shoulder-bag-black,http://www.wireless1.com.au/media/catalog/product/d/p/dp-0938-01_large.jpg,STM
845,"STM Vertical (S-13 inch) Shoulder Bag - Mushroom","Multiple pockets | Padded shoulder straps ","Cases &amp; Sleeves",39.00,http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-vertical-13in-shoulder-bag-mushroom,http://www.wireless1.com.au/media/catalog/product/d/p/dp-4002-04_large.jpg,STM
846,"STM Stash IPAD/D10 Shoulder Bag Berry","Stylish and super organised iPad or 10"" tablet shoulder bag | High density foam padded device section | Comfortable, tuck-away grab handles","Cases &amp; Sleeves",39.00,http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stash-ipad-d10-shoulder-bag-berry,http://www.wireless1.com.au/media/catalog/product/s/t/stash-for-ipad-berry_ps1.jpg,STM
847,"Screen Protector for Apple iPad 2 / 3rd Gen / 4th Gen","Protect your iPad | Quality material ","iPad Clearance Sale",5.00,http://www.wireless1.com.au/ipad-clearance-sale/screen-protector-for-apple-ipad-2-3rd-gen-4th-gen,http://www.wireless1.com.au/media/catalog/product/s/c/screenprotect.jpg,
848,"SanDisk 64GB Ultra Dual OTG USB 2.0 Micro USB [ Flash Drive ] ( SDDD-064G-G46 )","Dual Connectors | 64GB | USB 2.0","USB Sticks",69.00,http://www.wireless1.com.au/accessories/storage/usb-sticks/sandisk-ultra-dual-64gb-usb-drive-sddd-064g-g46,http://www.wireless1.com.au/media/catalog/product/s/a/sandisk_ultra_dual_1__2.jpg,SanDisk
849,"SanDisk 32GB Ultra Dual OTG USB 2.0 Micro USB [ Flash Drive ] ( SDDD-032G-G46 )","Dual Connectors | 32GB | USB 2.0","USB Sticks",39.00,http://www.wireless1.com.au/accessories/storage/usb-sticks/sandisk-ultra-dual-32gb-usb-drive-sddd-032g-g46,http://www.wireless1.com.au/media/catalog/product/s/a/sandisk_ultra_dual_1__1.jpg,SanDisk
850,"SanDisk 16GB Ultra Dual OTG USB 2.0 Micro USB [ Flash Drive ] ( SDDD-016G-G46 )","Dual Connectors | 16GB | USB 2.0","USB Sticks",29.00,http://www.wireless1.com.au/accessories/storage/usb-sticks/sandisk-ultra-dual-16gb-usb-drive-sddd-016g-g46,http://www.wireless1.com.au/media/catalog/product/s/a/sandisk_ultra_dual_1_.jpg,SanDisk
851,"iPad Air Wi-Fi 32GB Space Grey","9.7"" | Dual-core 1.3 GHz Cyclone | 32GB | 1GB RAM | Wi-Fi | iOS 7","iPad Clearance Sale",674.00,http://www.wireless1.com.au/ipad-clearance-sale/ipad-air-wifi-32gb-space-grey,http://www.wireless1.com.au/media/catalog/product/i/p/ipad_air_grey_1__1.jpg,Apple
857,"Asus S551LB-CJ081H VivoBook Notebook","Intel Core i7-4500U 1.8GHz | 15.6"" Touch HD | 4GB RAM | 1TB HDD | Nvidia GeForce GT 740M 2GB | Windows 8",,"1,499.00",http://www.wireless1.com.au/asus-s551lb-cj081h-vivobook-notebook,http://www.wireless1.com.au/media/catalog/product/s/5/s551lb-cj081h_1_.jpg,Asus
859,"Samsung GALAXY Trend Plus White GT-S7580L","4.0"" | 1.2 GHz Cortex-A9 | 5 MP | 4GB, microSD up to 64 GB | Unlocked | Dual Sim | Android OS, v4.2 (Jelly Bean)",Android,185.00,http://www.wireless1.com.au/mobile-phones/mobile-phone-type/samsung-galaxy-trend-plus-white-gt-s7580l,http://www.wireless1.com.au/media/catalog/product/_/1/_1_trend-plus.jpg,Samsung
860,"Ferrari Cavallino T250 Headphones by Logic3 - Tan","Made for iPad, iPhone and iPod, Android, Windows, Blackberry and Smartphones, Home Audio, Computers and MP3 Players ",Headphones,169.00,http://www.wireless1.com.au/audio/audio/ferrari-cavallino-t250-headphones-logic3,http://www.wireless1.com.au/media/catalog/product/t/2/t250.jpg,Logic3
870,"TP-Link TD-W8968 Wireless N300 ADSL2+ Modem Router With USB Port","This Modem Router suits ADSL2+ | Single Band Wireless N | Wi-Fi speeds of up to 300Mbps |  1 x USB ports","Modem Routers",45.95,http://www.wireless1.com.au/networking/networking-products/tp-link-td-w8968-wireless-n300-adsl2-modem-router-with-usb-port,http://www.wireless1.com.au/media/catalog/product/t/d/td-w8968_3_.jpg,TP-Link
871,"Rapoo H6060 Bluetooth 2.1 Headset with Mic White","Bluetooth 2.1 | Touch Control | 16 Hours play",Headphones,40.00,http://www.wireless1.com.au/audio/audio/rapoo-h6060-bluetooth-2-1-headset-with-mic-white,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h6060_wht_1_.jpg,Rapoo
872,"Rapoo H3070 Wireless Headphone 3.5mm Audio Grey","Reliable 2.4G wireless connection up to 8 meters | Hidden omni-directional microphone",Headphones,45.00,http://www.wireless1.com.au/audio/audio/rapoo-h3070-wireless-headphone-3-5mm-audio-grey,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h3070_gry_2_.jpg,Rapoo
873,"Rapoo H3050 Fashion Wireless USB Headset Black","Wired/Wireless | 2.4GHz wireless | Built in mic ",Headsets,34.90,http://www.wireless1.com.au/accessories/desktop-accessories/headsets/rapoo-h3050-fashion-wireless-usb-headset-black,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h3050_blk_1_.jpg,Rapoo
874,"Rapoo E6300 Bluetooth Ultra-slim Keyboard White","Bluetooth 3.0 | 5.6mm ultra-thin design ",Keyboards,34.00,http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/rapoo-e6300-bluetooth-ultra-slim-keyboard-white,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_e6300w_2_.jpg,Rapoo
875,"Rapoo E6300 Bluetooth Ultra-slim Keyboard Black","Bluetooth 3.0 | 5.6mm ultra-thin design ",Keyboards,34.00,http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/rapoo-e6300-bluetooth-ultra-slim-keyboard-black,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_e6300b_2_.jpg,Rapoo
